rmax1,beta1,rmax2,beta2,opt_growth,ropt1,ageless1,ropt2,ageless2
0.054185085788236054,0.14614352822121443,0.07079135513866058,0.19333476121240628,21.201433976479006,0.054185085788236054,True,0.07079135513866058,True
0.19333122934976313,0.11647064663391554,0.10039074989442705,0.26557228001701216,16.006344020580592,0.19333122934976313,True,0.10039074989442705,True
0.18708497823932335,0.1988735946866672,0.07264724217313599,0.23774255617756318,17.04578134595714,0.18708497823932335,True,0.07264724217313599,True
0.060201140543359816,0.037406745822705825,0.036439846270608194,0.02650736098902686,22.177778406410503,0.060201140543359816,True,0.02840195666691138,False
0.06849506472766625,0.03953633959538834,0.05971043089987231,0.07386615373765652,21.12962914100176,0.06849506472766625,True,0.055568967236399466,False
0.1860826499924257,0.09029184300368821,0.0578666226884588,0.026092223390936028,17.85158686163956,0.1860826499924257,True,0.03875817728007302,False
0.08812339351675905,0.2935451450894091,0.13840756888919276,0.18665996460434217,18.101394928937903,0.08812339351675905,True,0.13333529352938694,False
0.17858942781184345,0.29879149669680205,0.1130490506671275,0.018938928868762122,17.329054278116583,0.17858942781184345,True,0.054965169351207974,False
0.0658974404682938,0.16404001042946648,0.14762542630309217,0.11147087034346076,18.66028745391387,0.0658974404682938,True,0.13189928250410196,False
0.13990232520980594,0.0827208072718875,0.17155051084935063,0.1134757217947635,15.779936903305641,0.13990232520980594,True,0.14911591660480605,False
0.19322575071187773,0.052800643816887254,0.031571093218695084,0.1618902767661979,18.11823426301614,0.19322575071187773,True,0.031571093218695084,True
0.03600524068965088,0.07939653274786747,0.18667578350641095,0.024662867366238635,20.219516443785373,0.03600524068965088,True,0.09353207538108352,False
0.016122221604015472,0.29731681797209064,0.16209089472712643,0.29937278230198544,19.55703601025662,0.016122221604015472,True,0.16081589472712643,False
0.12630323560749837,0.11160949160342853,0.17449407740218045,0.10063432963585796,16.187347944304552,0.12630323560749837,True,0.1475835135441053,False
0.01925779643389402,0.033707404058179784,0.11416757127840722,0.16342287480404522,20.95595893584911,0.01925779643389402,True,0.11095450980277619,False
0.03977161866375257,0.022969922354071307,0.14128941322590113,0.1351923560356252,19.566163443242647,0.03977161866375257,True,0.13138050321062866,False
0.012531557693933753,0.04176977066154899,0.10282782146488828,0.18095654130811295,21.501849733563603,0.012531557693933753,True,0.1017903214648882,False
0.04695284224666944,0.29627693216506235,0.1710665924519314,0.23333173946530975,18.361253783558407,0.04695284224666944,True,0.1660892329963939,False
0.062358914901007374,0.16153535522072665,0.045401966920647456,0.2915330832805883,21.735571516154888,0.062358914901007374,True,0.045401966920647456,True
0.12978541770482901,0.1515845212151545,0.12223115904501641,0.28447165678897685,17.282412043611185,0.12978541770482901,True,0.12201240904501641,False
0.1555606276606171,0.08634444383680229,0.005614825859236308,0.25723899736312705,20.08044617140057,0.1555606276606171,True,0.005614825859236308,True
0.025410352900035432,0.13156037018610947,0.08068972640122855,0.106943854676403,21.80722937203585,0.025410352900035432,True,0.07715580502121257,False
0.09904771860295385,0.17450160620496266,0.0018969594672080033,0.010045203012231746,21.94722421855316,0.09904771860295385,True,0.0018969594672080033,True
0.19579203782788948,0.24062528791881782,0.16459145910353393,0.2819252269192321,14.007493853607025,0.19579203782788948,True,0.16064819248267492,False
0.11197115844335384,0.2686001440602988,0.18109928875441328,0.11074642290406343,16.38412643492957,0.11197115844335384,True,0.1561142137784082,False
0.1145762994126288,0.24507710825458032,0.1914746481068937,0.1266352525885254,15.95120232855788,0.1145762994126288,True,0.1683800629970282,False
0.09116667065009365,0.06637156275965103,0.06487217476043541,0.2868771646081904,20.23932774760635,0.09116667065009365,True,0.06487217476043541,True
0.09268079232753855,0.014684220638338907,0.03112627064559563,0.11394264668852441,21.23769566068059,0.09268079232753855,True,0.03112627064559563,True
0.1932013148365809,0.25567116570154197,0.016300610119564577,0.12848054467524117,18.588943216607493,0.1932013148365809,True,0.016300610119564577,True
0.07918847223125322,0.041108946377026424,0.18405794043198476,0.17384101769357474,17.07188463798405,0.07918847223125322,True,0.17194404804096003,False
0.11784653699420126,0.11525284369216258,0.17735735917080897,0.16399120618589264,16.112057399266824,0.11784653699420126,True,0.16428200845049098,False
0.17355203221514187,0.06361539494266384,0.1842238286386159,0.09516834085635306,14.582567756858104,0.17355203221514187,True,0.15072319182253072,False
0.135916048578449,0.07671827275884742,0.10261054951975077,0.23725241302028455,17.69633911087938,0.135916048578449,True,0.10247304951975077,False
0.13406483804341018,0.2025766498752595,0.050991190321439644,0.25369019737613324,19.34265035600014,0.13406483804341018,True,0.050991190321439644,True
0.12583700301756853,0.06223535212134935,0.14555843225039633,0.25844699528611476,16.700441426881383,0.12583700301756853,True,0.1430209322503966,False
0.1953313118229973,0.25446486626796405,0.17326929867201069,0.2811008746016325,13.767631089153348,0.1953313118229973,True,0.16858294117311706,False
0.1796291857228862,0.15806916142518546,0.053547927047196645,0.2620155818477362,17.860623154009403,0.1796291857228862,True,0.053547927047196645,True
0.09878148141888599,0.19387116599329002,0.18215897938028927,0.0993401421266446,16.827124023570253,0.09878148141888599,True,0.15331633396355662,False
0.07043127631756936,0.20527214769515414,0.1945098315450807,0.035001762859859745,18.573982986546707,0.07043127631756936,True,0.11206527222802833,False
0.1116701230794958,0.09538479226192824,0.03366255916127361,0.25704595091144816,20.57068404174676,0.1116701230794958,True,0.03366255916127361,True
0.1300502372099808,0.019846867259279033,0.0965153917875776,0.18107313745701822,18.068537892252966,0.1300502372099808,True,0.09500914178757745,False
