rmax1,beta1,rmax2,beta2,rmax3,beta3,opt_growth,ropt1,ageless1,ropt2,ageless2,ropt3,ageless3
0.16121452048395218,0.2411020614912435,0.18552097437098863,0.10565110164322875,0.155282439780642,0.2932369108334031,10.820134528673487,0.14492447277902382,False,0.13854456420670946,False,0.14342296752658126,False
0.16197216724178412,0.29805233169459505,0.03265323671624849,0.1603382916939176,0.16847146369458474,0.2278780889342586,14.096298386742998,0.155323822744227,False,0.03265323671624849,True,0.15752558261591432,False
0.11146116119410648,0.2845670167413182,0.16387655925204728,0.12168993861423187,0.09666415110733735,0.29724515920645606,14.072360304676872,0.10755274350138583,False,0.1379767085251951,False,0.09420534649312648,False
0.10258526684674708,0.12351591873390355,0.0036251881555376202,0.1113049509731566,0.10726431430138975,0.2841232355327936,18.585932524814,0.09361832048634197,False,0.00362518815553762,False,0.10574296084917209,False
0.04457378161383211,0.07612419283488307,0.13420781770457282,0.2196825117777975,0.15756802809443957,0.03794588575018816,16.303370140178334,0.03772056495963294,False,0.1243680710487641,False,0.08820004982890364,False
0.029289007113235867,0.2954802426004055,0.18547226773482894,0.10750996143223863,0.18091450679193496,0.15768155032023867,13.94922771535126,0.029289007113235867,True,0.1448073207149579,False,0.15437000104548793,False
0.1491286764824688,0.15274122978614005,0.08952854280138103,0.07223241337143771,0.04866680922003236,0.2044374986372606,16.68551760061931,0.1331743168090486,False,0.0713362506517124,False,0.048521155744003994,False
0.0615515847619683,0.009225662158192977,0.13467443731714662,0.2536553484400905,0.15496516601538715,0.1182119807532927,15.699888709602648,0.019643667915999627,False,0.12732930397111136,False,0.12929024852150606,False
0.18701485278035396,0.21950798541273892,0.1018604801306314,0.11094274201348404,0.13119190437207048,0.040881202818734065,13.805517394165694,0.16682214292654646,False,0.08312797586618167,False,0.07337071803920263,False
0.13006436001167326,0.09512961397244932,0.008588549070366694,0.03011751031649713,0.09629617466251776,0.20005144285941898,18.15876536283056,0.10896870325967052,False,0.008343079168059505,False,0.09227345180350469,False
0.009332932401236395,0.28486818340166764,0.018052758847339912,0.055507100912143566,0.0623076666244079,0.0918370442329107,22.339799174599992,0.009332932401236395,True,0.018052758847339912,True,0.057497308798851426,False
