rmax1,beta1,rmax2,beta2,rmax3,beta3,opt_growth,ropt1,ageless1,ropt2,ageless2,ropt3,ageless3
0.11907684240963491,0.24849454316524555,0.049535858620817476,0.04536290696413552,0.015102714362846452,0.23020452999426938,19.5284774040108,0.11907684240963491,True,0.039391093128814544,False,0.015102714362846452,True
0.04347257448274473,0.029127710865339728,0.19834675735546578,0.22483579726600347,0.048953939217311115,0.08362189918169854,16.318814810621184,0.04347257448274473,True,0.18495906697648096,False,0.043642251047662034,False
0.13289771823044885,0.018788982493068526,0.17951193099837842,0.29746497446052117,0.1667926766335055,0.06276592711766954,11.652042102832633,0.13289771823044885,True,0.16679200217284954,False,0.10887211479476097,False
0.13270879403376948,0.003467727300871393,0.10183113093245441,0.25970607869271317,0.16426913087494838,0.26807669874689116,12.938630898614038,0.13270879403376948,True,0.09850903688855253,False,0.15622314023539877,False
0.1939282617643614,0.16145019320975507,0.033915805074417105,0.2279598916367298,0.049295296855775994,0.09460836460072478,16.54409972064399,0.1939282617643614,True,0.033915805074417105,True,0.04566078598341635,False
0.15828633577335996,0.2967953942628831,0.1595008329922434,0.13114338254216681,0.09402907306031309,0.10914072422778738,12.997787859681168,0.15828633577335996,True,0.13481667735523134,False,0.07962248646079836,False
0.1383979703277005,0.1893101131884956,0.06022225815604408,0.15664387058694257,0.14647136785643214,0.15908020087913363,14.653409718969455,0.1383979703277005,True,0.05752016746655127,False,0.132387276413027,False
0.02616638768984167,0.11403247612271013,0.014636053272884524,0.22690767578446594,0.11524866439578144,0.02373346309705307,21.438023178735577,0.02616638768984167,True,0.014636053272884524,True,0.06056457014166229,False
0.0019712905548255307,0.03701353155250291,0.09516296485899357,0.019618806757323817,0.08368991689187383,0.10729343255030403,20.642730373641143,0.0019712905548255307,True,0.046433752008768855,False,0.07469582231537171,False
0.14426531506325177,0.29814054388741973,0.16313171857378336,0.2559658065532523,0.14466040903480387,0.07909070646427964,12.03026453518838,0.14426531506325177,True,0.15097398872313453,False,0.10645661591880805,False
0.18596892045211375,0.2677459383446749,0.03662153563011401,0.036099684121566604,0.1645015068069765,0.26834013327326744,13.4213045484642,0.18596892045211375,True,0.026497898537422657,False,0.1561996955002486,False
0.15632782993675484,0.051185178015367414,0.09419587083058785,0.28905193253799105,0.07258967975131837,0.16265916085150375,15.139876708338532,0.15632782993675484,True,0.09289439010816045,False,0.06943005381745547,False
0.02396481207189411,0.21990227333624907,0.13112947822049578,0.22325562216139766,0.06124853992703778,0.13838288948775465,18.43831096837728,0.02396481207189411,True,0.1259056599680764,False,0.05884673559705013,False
0.03864780274738462,0.08689279692207456,0.0731342775075771,0.1795291026810227,0.16123072148331813,0.025308554427318258,18.54980460197416,0.03864780274738462,True,0.06991921442990157,False,0.07763916885866876,False
0.0913047347390366,0.10450184067036393,0.1610075816675676,0.11526951841913353,0.0955542715400685,0.09401304381408951,15.01877385399702,0.0913047347390366,True,0.1334098966455092,False,0.07893189365059208,False
0.04754804367470307,0.2290304764889382,0.10662011252910944,0.22409506508818858,0.1994129246947759,0.024702639258594512,16.832926144190132,0.04754804367470307,True,0.10054810415160509,False,0.08719960272730619,False
0.12256648315104113,0.02179001916209076,0.19694040432503934,0.20505780808131732,0.10932735805315699,0.16753811840634836,12.308709541767813,0.12256648315104113,True,0.17788950615591512,False,0.09909653887351558,False
0.03687019419436396,0.17190668812004933,0.0069173842945001816,0.1466812149650448,0.039177390474053185,0.2886710920801315,22.505963225255247,0.03687019419436396,True,0.0069173842945001816,True,0.039177390474053185,True
0.05802739564272494,0.05385770117646575,0.06950970716493685,0.2709700010013727,0.15254195498077874,0.06460607878476493,17.18566741888046,0.05802739564272494,True,0.06911960175054632,False,0.11121985793198638,False
0.06920743170149467,0.2575385951234826,0.06689550140625712,0.12384432318129929,0.15552320203341422,0.1809044817931148,16.27014686011826,0.06920743170149467,True,0.061918223842296664,False,0.14325485511376274,False
0.08250681283817424,0.21287857360549914,0.05581517603890484,0.19750602914592705,0.11260124690464837,0.22921445203902086,17.34250632515414,0.08250681283817424,True,0.05566610970990246,False,0.10906317554599887,False
0.12907176056637862,0.08189325800700857,0.048420481643237964,0.1828290298119598,0.17394652429130564,0.2085173649444061,14.4160362844441,0.12907176056637862,True,0.04776625326489456,False,0.16156175702626285,False
0.03237886098818649,0.06784031117477411,0.19483517010611137,0.06438014152725337,0.030174021004723727,0.08816521900594425,18.236024717972775,0.03237886098818649,True,0.13658487590152757,False,0.02853391104866395,False
0.08926497058992258,0.27323011048082907,0.001425656113179518,0.2263601185395252,0.043439805352922696,0.24116657582822149,20.91767765402721,0.08926497058992258,True,0.001425656113179518,True,0.043439805352922696,True
0.10194673836075432,0.2512768667919108,0.0704141328597382,0.012205182426070839,0.19638569136374862,0.0958253359619584,15.565974285167227,0.10194673836075432,True,0.02483675838883793,False,0.15050665224550386,False
0.05970541981426407,0.011338138448253458,0.029744313750443112,0.07841064500001724,0.017292935044460014,0.14886199111655257,21.768201935428742,0.05970541981426407,True,0.029213959334096665,False,0.017292935044460014,True
0.017431550764355663,0.0344483594730786,0.011811142543060378,0.11901837669871425,0.023636672300966218,0.07807090999113928,23.44226930111114,0.017431550764355663,True,0.011811142543060378,True,0.023636672300966218,True
0.05057685554044968,0.041572830048558954,0.13140359637831428,0.2783902970171323,0.02858997654715418,0.0509799957379285,18.60259469589184,0.05057685554044968,True,0.12833419889154463,False,0.025386222675603212,False
0.16459624220320043,0.18275611836717687,0.17351022280196002,0.2588247220541588,0.1617921535939639,0.1500354544189352,10.339076308353796,0.16459624220320043,True,0.1599195913777694,False,0.13786178176063196,False
0.046301249657143086,0.16134776080352844,0.060708711047990416,0.21649598774846396,0.10831575942071803,0.2888246176488863,18.414360146468542,0.046301249657143086,True,0.060708711047990416,True,0.10702200942071789,False
0.10994921831308291,0.16684796402956506,0.056030869379984964,0.13387695231035804,0.06510140774661466,0.2985479668934835,17.935248793988233,0.10994921831308291,True,0.054115654228258495,False,0.06510140774661466,True
0.07923737450894683,0.21237637531624856,0.006227565371401622,0.20038016270607234,0.19239545422040544,0.009002897656426114,20.222227111697258,0.07923737450894683,True,0.006227565371401622,True,0.050906708435907236,False
0.04248368626882889,0.25576084622343087,0.10937259715271913,0.2196862941724696,0.058121337268306116,0.16475102037735248,18.600478569176776,0.04248368626882889,True,0.106014204381792,False,0.057188151309443734,False
0.00861305256729334,0.009733666342816838,0.0336626613941713,0.024440672088982342,0.13109607867630943,0.12956710251712913,20.050881147013293,0.00861305256729334,True,0.022704420466428104,False,0.11755330605193882,False
0.039457900416564606,0.22516774272648643,0.03088557052857695,0.07068057665818116,0.09429488854845142,0.13685223767549196,20.042688398748055,0.039457900416564606,True,0.029212338408008052,False,0.08807454416183677,False
0.16211003848254854,0.1424277964696337,0.18441163945181677,0.04649425733372737,0.0018755053825831288,0.1557605448190139,15.832017307913201,0.16211003848254854,True,0.11211695315378561,False,0.0018755053825831288,True
0.020350892717482832,0.2464491785822916,0.16114313733724311,0.16734434525843445,0.18678997055112004,0.04031606328690262,15.7774586391536,0.020350892717482832,True,0.14034162023248248,False,0.10188989760940352,False
0.04813163332377695,0.04052254259096272,0.09407679980576304,0.2151246221431282,0.020339440147819764,0.2981092277283589,20.047167986209,0.04813163332377695,True,0.09215777206852271,False,0.020339440147819764,True
0.11705030094625098,0.042351206122250684,0.014788355714034506,0.06043588129069884,0.09679489239475515,0.2854986183502982,18.00341454464999,0.11705030094625098,True,0.014788355714034505,False,0.0960009470822551,False
0.10401369006277938,0.18248411161396008,0.14626051760569253,0.23184595012524564,0.08586548663828462,0.10940210965137054,14.927316145899029,0.10401369006277938,True,0.1381955111548425,False,0.07580853268419949,False
0.1524436283078304,0.17215955573293473,0.1508805589774547,0.10776044226414895,0.08825675749158729,0.07726812937823342,13.774569478298295,0.1524436283078304,True,0.12245008638680756,False,0.06902931807866193,False
0.1978761362062151,0.018937943461113403,0.10643611289596987,0.2653187656655762,0.035386394845993575,0.26579879077267876,14.624947935814117,0.1978761362062151,True,0.10382956090045342,False,0.035386394845993575,True
0.06330976818837777,0.17451388693462033,0.06034572278617065,0.18086912548837736,0.14245431025273317,0.21257990139891456,16.93237316123073,0.06330976818837777,True,0.05924175710033275,False,0.135115461544852,False
0.044435800242562586,0.2731052492454372,0.12473028796595734,0.19875787845744994,0.13263405707445555,0.2854366616301488,15.86168576276224,0.044435800242562586,True,0.11779068480587142,False,0.128715329689464,False
0.14539262053700688,0.16830068026862277,0.18568332892682113,0.13723541519370064,0.09035216889461709,0.235724020431198,12.622158483069493,0.14539262053700688,True,0.1574622768920545,False,0.08623121143586901,False
0.06253284298663636,0.22447310489302388,0.0705890131541043,0.008989501424476404,0.15543447582161382,0.24575402540141167,17.38662180673652,0.06253284298663636,True,0.02349282897844203,False,0.14767188457346195,False
0.1709115421598245,0.07319437012269606,0.06486187861230494,0.05629148671912468,0.18543450273395434,0.17503636941352552,12.729285853505004,0.1709115421598245,True,0.04786911849049765,False,0.1635915976522324,False
0.135773531565907,0.056719654920770496,0.17786733325214735,0.11345205320559565,0.10776570713984716,0.10216074967689072,13.013384387998707,0.135773531565907,True,0.1420360625101354,False,0.08737994748311484,False
0.13078423107442327,0.19730493244184713,0.07391291713599266,0.13511336585825995,0.17208675596437586,0.2636993325339858,13.648058393228263,0.13078423107442327,True,0.06802163730517394,False,0.1631075191551962,False
0.0888080642098261,0.05995907912313962,0.046263242435055064,0.2734438840815275,0.034391041138660344,0.18425520866578862,19.82425804331296,0.0888080642098261,True,0.046263242435055064,True,0.034391041138660344,True
0.061005496991265604,0.17444314715044082,0.18869492383612985,0.12341300444728746,0.18756736384524395,0.2270900057225366,12.476643609410425,0.061005496991265604,True,0.15234021950514307,False,0.16944280367850786,False
0.15775477525323647,0.17112251920338048,0.14529641457725717,0.14026913471678507,0.08417627197661838,0.041409597546825445,14.003919318708967,0.15775477525323647,True,0.12544471828093892,False,0.053960080163385805,False
0.08003170120693404,0.13571654848790676,0.11437115849282899,0.0027391896062220586,0.08150135057744465,0.12101175845999507,19.351999363989535,0.08003170120693404,True,0.016495437478051475,False,0.07468645679249104,False
0.05872909696331342,0.2860725705557777,0.1132647194870591,0.1817135104710294,0.061004573621354606,0.09658819618951557,17.978350561997804,0.05872909696331342,True,0.10714369373921244,False,0.055489745604265686,False
0.08437774963663691,0.08480705030122224,0.1205369794294429,0.221618010805547,0.023003924673550703,0.2703316647083467,18.05813190147912,0.08437774963663691,True,0.1162089845926639,False,0.023003924673550703,True
0.11743436410671895,0.1347582467910352,0.013302400163507219,0.10591550884314438,0.03049131279503985,0.05453779024830787,20.106512669273922,0.11743436410671895,True,0.013302400163507217,False,0.02761187837250783,False
0.0787321998778203,0.016480967712209273,0.1965048202892348,0.19857761426203807,0.1945610343293038,0.061922266847982944,12.456650467441163,0.0787321998778203,True,0.1700463189990682,False,0.12060341041832912,False
0.14505230531520202,0.20920898670387608,0.08451030702076168,0.18631270987976595,0.1676079849187677,0.253351690882335,13.02125695806586,0.14505230531520202,True,0.08003112048801994,False,0.1582900388012245,False
0.08605981592224055,0.1566205527671661,0.17881458830837269,0.14410807422835223,0.021045506206810647,0.1719530032392423,16.560824565701516,0.08605981592224055,True,0.15789681404891132,False,0.021045506206810647,True
0.026433899703360138,0.039254703213843174,0.12942147464769369,0.025697143019026536,0.055802335591547333,0.12073494445048169,19.90614265439394,0.026433899703360138,True,0.06729308735992987,False,0.05244625090848176,False
0.07815264065275185,0.2816127198193863,0.005953698137719566,0.14992985715353052,0.02477937508406288,0.15881758089372347,21.700653027021318,0.07815264065275185,True,0.005953698137719566,True,0.02477937508406288,True
0.1683565313428657,0.08941693179530756,0.028447353198853713,0.20969894175878773,0.18739327923177637,0.0010776027509950712,18.35795408822087,0.1683565313428657,True,0.02844735319885371,False,0.012488010048441078,False
0.1348527313626987,0.18221745902234943,0.03361228529192955,0.15111066175331378,0.12295600762912151,0.002368306382116182,19.094914999090463,0.1348527313626987,True,0.03361228529192955,True,0.016095160821031095,False
0.17731322532522914,0.20908213337304937,0.011686007952655604,0.022451571998909105,0.18979862215346588,0.29267748677461397,13.55099009237281,0.17731322532522914,True,0.009142895509488875,False,0.18115572376255742,False
0.08321345252695828,0.047814369079152076,0.11461970024172013,0.1801806753793192,0.12037544149209295,0.08539548202187434,15.719596884005327,0.08321345252695828,True,0.10620863228422267,False,0.09698277976739259,False
0.12596301393746887,0.04326313863338038,0.15661480926025195,0.06447343204655895,0.0012344924431864999,0.13324186288144108,17.108471161564083,0.12596301393746887,True,0.1135913232541344,False,0.0012344924431864999,True
0.012304438552656168,0.22817376510977797,0.16911946287509877,0.12475979260411858,0.10196595787094424,0.08839456594924223,16.968127018755812,0.012304438552656168,True,0.14351227790950932,False,0.08360172740007053,False
0.18921537572746333,0.01900327253342581,0.04219247713264,0.09784046532797389,0.029178096535236408,0.23364775344994484,17.03294697338305,0.18921537572746333,True,0.040042769890560076,False,0.029178096535236408,True
0.19077436598402056,0.10520862921421344,0.09273353998499019,0.02745484219142427,0.0008718611597342851,0.009861409643172633,17.128296228518625,0.19077436598402056,True,0.05267452923423162,False,0.0008718611597342851,True
0.004830473914713379,0.19398554282891334,0.13533768919817357,0.08966310135947222,0.06471908914868958,0.2659744324114072,19.09894130531458,0.004830473914713379,True,0.11234650143478804,False,0.06471908914868958,True
0.003280170119632755,0.06730936992287867,0.08021131497214443,0.24504937759312195,0.03711942669493937,0.1670810292661422,21.336821357663943,0.003280170119632755,True,0.08021131497214443,True,0.03711942669493937,True
0.05145006197958219,0.23187210180798198,0.02591288987344809,0.1981775667013264,0.1330284825380311,0.15481897115761148,18.688161808071747,0.05145006197958219,True,0.02591288987344809,True,0.12271879888048814,False
0.08800212470772398,0.209258866517401,0.12394111265296631,0.27056464727827667,0.11599495746676426,0.030215399751029638,16.098214408995428,0.08800212470772398,True,0.11895351598944395,False,0.06395232335566647,False
0.07356226021664683,0.07468241094380527,0.023180259859823856,0.17429038539652866,0.13191321923389282,0.16884251326652205,18.104310789156937,0.07356226021664683,True,0.023180259859823856,True,0.12295433220249433,False
0.08249678352266471,0.03984864160614745,0.08533712753797229,0.012723746083737459,0.05306535414076755,0.15197478356870664,19.450037472207903,0.08249678352266471,True,0.03425477289026514,False,0.05188736691905514,False
0.13787785118459797,0.20827131366075788,0.05435226158525125,0.08129455956946025,0.17913314347188816,0.1834438017065176,13.980373905454094,0.13787785118459797,True,0.046534510017921346,False,0.16186007235624847,False
0.12529765431935513,0.2773215009232457,0.04765972181990867,0.06010265363523294,0.1621272299833679,0.07385708817753121,15.631922015085658,0.12529765431935513,True,0.03800051228062736,False,0.11937942907412763,False
0.05993034857353529,0.04398322882980154,0.17013841850493164,0.020356190955899044,0.07032025069418368,0.23824976255991365,18.12547090772767,0.05993034857353529,True,0.07205523323365311,False,0.06917192875538387,False
0.10700367485057526,0.11097111499930681,0.12585754962893383,0.2675885570843155,0.035270287854051306,0.1115431453533401,16.814657302896237,0.10700367485057526,True,0.12247652450960203,False,0.03459730992094653,False
0.009475485283003463,0.29903444992933215,0.009300425455930218,0.1949826624807849,0.15561278753076624,0.09192274728617911,20.11740280609834,0.009475485283003463,True,0.009300425455930218,True,0.12841833690293247,False
0.022145921241348426,0.12616276336703564,0.08057954224497223,0.1477122894443895,0.08443613263270475,0.12259399234931453,19.373138022861877,0.022145921241348426,True,0.07651639386838743,False,0.0780325530281796,False
0.051500630366144357,0.03843828638544942,0.13060800052355404,0.11813653053671348,0.05146989403411209,0.18323150399119742,18.06944146197496,0.051500630366144357,True,0.115108381977844,False,0.05124457585259733,False
0.16448781475843985,0.13276802496123788,0.055210233436676005,0.14698596392866775,0.12134957400084265,0.127356482005143,14.776762389886215,0.16448781475843985,True,0.05274630555399911,False,0.10734731478234455,False
0.016436989402115285,0.28984145071050244,0.14929125460309817,0.23102784902808707,0.07695631160422037,0.03831542099995367,18.094862520034713,0.016436989402115285,True,0.14145537621321536,False,0.05201770552428296,False
0.0540147737496654,0.06629664952980757,0.0993311690171507,0.2154537375889338,0.007424495744651047,0.1354911795050428,20.105449377523758,0.0540147737496654,True,0.09702913078268394,False,0.007424495744651047,True
0.015218147574360102,0.01348885131195219,0.17580587422670937,0.1756256349105289,0.17871791911939486,0.2550854615806359,14.084034623218344,0.015218147574360102,True,0.15735308993565503,False,0.16733750810209902,False
0.14413071825016693,0.08051294341243842,0.09914158900608498,0.1632270341064343,0.1234509444115103,0.09868413649113679,14.207609889450392,0.14413071825016693,True,0.09103785560196459,False,0.10196760291631804,False
0.12235049209561502,0.26854476907712,0.04882025230987098,0.1844323003708088,0.0705126157180325,0.21946310159011773,17.6005370337459,0.12235049209561502,True,0.04882025230987098,True,0.06992511571803253,False
0.18180125126297805,0.10465890342522034,0.08851024682869836,0.0773917939288567,0.09438870894061685,0.05118090411502071,14.638300318420253,0.18180125126297805,True,0.07015286504007495,False,0.06529215372291836,False
0.1731068663387542,0.036298873563558126,0.09818369943819384,0.0802922100801456,0.08077605219351391,0.1338399640921567,14.600043005156202,0.1731068663387542,True,0.07941664840863265,False,0.07349948128315592,False
0.03031575741742772,0.1989624623324845,0.10661904689765352,0.11313703458223139,0.08084509031682974,0.09951526747784128,18.59753348203544,0.03031575741742772,True,0.09442358025099686,False,0.07160340919973289,False
0.18846482707449927,0.24954640004156248,0.17836875144953118,0.07867576840775632,0.16487441268853814,0.1893823191959515,10.210414458832485,0.18846482707449927,True,0.12087311427300013,False,0.1419669482931314,False
0.16496720389581399,0.08302552448627823,0.10930519219512702,0.06498225023513597,0.18689969146170568,0.19230948628915315,11.819546827550159,0.16496720389581399,True,0.07702274999819736,False,0.16470274045843591,False
0.05267658060049774,0.18646175677397459,0.1347299751823008,0.23202949728894673,0.01160661729604289,0.06039737651272058,18.953563324802246,0.05267658060049774,True,0.12991152717063115,False,0.01160661729604289,True
0.011400700486478007,0.23226562537036313,0.06588101910013927,0.05712249596080699,0.16971289160821454,0.2758048923423403,17.701030837129352,0.011400700486478007,True,0.052356347798191726,False,0.1627900974902026,False
0.10775518563037349,0.08874386206555342,0.11865771214165953,0.07417844605661776,0.0389326228567954,0.10437712656147365,17.293516474987904,0.10775518563037349,True,0.09396148410642757,False,0.03704305494459531,False
0.08326651254174286,0.025906897818721724,0.05728553480805026,0.0674254642422578,0.19785540279784614,0.19287880129904222,15.040671524662418,0.08326651254174286,True,0.04678816359007811,False,0.17931399592135303,False
0.19869038372924575,0.16629201406028774,0.07073078245060532,0.25475256795703954,0.09975584170368713,0.19899588192796488,13.762203468143738,0.19869038372924575,True,0.06990325303399965,False,0.09504909902272904,False
0.12165557044694393,0.2458342000040717,0.019034025508558403,0.06359195109558279,0.09852820875997334,0.12685205837545532,17.775188747828974,0.12165557044694393,True,0.018711194809748297,False,0.09006582231476146,False
0.15704993888259489,0.20204805175317833,0.14362072710412807,0.18204276815573786,0.17391331198416154,0.24166785114318706,10.92986494958739,0.15704993888259489,True,0.1289047416053757,False,0.16041974233287137,False
0.07895336520437259,0.2194920795493035,0.0025633666561565857,0.1064580562156855,0.05282196529881256,0.2537692168696393,20.911223985771496,0.07895336520437259,True,0.0025633666561565857,True,0.05282196529881256,True
0.10206030680308224,0.2603083230134162,0.12854665248690597,0.04733265559146599,0.19772572119803322,0.20155926012635733,13.195269908950198,0.10206030680308224,True,0.07875022125353891,False,0.17499697234050168,False
0.18604050944800476,0.11710133796408513,0.07983099531929777,0.26963517825541333,0.10825797685870643,0.08525478502530807,13.892853697557321,0.18604050944800476,True,0.0782919149375636,False,0.08820261479226404,False
0.052707879596101515,0.21954371961128372,0.042112038553238376,0.2972485733495815,0.18017493832194262,0.048769466251439283,17.900594551615885,0.052707879596101515,True,0.042112038553238376,True,0.11483156381387599,False
0.1657017521428102,0.1395106145859704,0.12303610538287876,0.10498180489282997,0.10517047276374884,0.11336272706214949,13.505096205015532,0.1657017521428102,True,0.10173072405263774,False,0.08951561264913455,False
0.1943908370269206,0.264395050342755,0.07854264930479699,0.12365892367014573,0.10472959046201014,0.037159674620717405,14.380159453299042,0.1943908370269206,True,0.06982306668968533,False,0.06312955638474953,False
0.11480808578109285,0.08579642081031405,0.131521868677133,0.0034429271028245624,0.09067990729157796,0.22203810694753692,17.769363969998334,0.11480808578109285,True,0.020788190985069562,False,0.08798730940515263,False
0.054289432480020904,0.1046277561123688,0.034427595970068385,0.026818867366376356,0.018934743535624837,0.2366380670865001,21.880432103592398,0.054289432480020904,True,0.025013177338594636,False,0.018934743535624833,False
0.04715229362604684,0.2612087047965115,0.14878009984005575,0.08460333595823,0.14631887759524081,0.08926779248051327,15.668817851694019,0.04715229362604684,True,0.11256845473195498,False,0.11258847239512165,False
0.16863536753023414,0.13946960820210264,0.17105863915501496,0.13120268625698242,0.0476814930028455,0.1977079554181811,13.557678845327896,0.16863536753023414,True,0.14645387258815928,False,0.04698238067963963,False
0.09220266853544708,0.2470502038454102,0.028764362656280233,0.24338329214646806,0.15967007459371382,0.2861778339757924,16.454390096232796,0.09220266853544708,True,0.028764362656280233,True,0.15443815763483065,False
0.08451219051970518,0.1736460981161816,0.09103318952608073,0.08761575716931275,0.13407806174388873,0.281700088551165,15.760110035312584,0.08451219051970518,True,0.07689130179778185,False,0.1295440115129573,False
0.08104766882603467,0.09924834587839183,0.005056639113589686,0.2755551616151018,0.12257916219316249,0.16679686739762575,18.69894051451551,0.08104766882603467,True,0.005056639113589686,True,0.11485641841229846,False
0.1308111624505668,0.08615510267837716,0.06830386711092756,0.018688217006639266,0.18467181737065505,0.00030269045708659643,19.32584252630588,0.1308111624505668,True,0.035028684450180675,False,0.005374145932699302,False
0.13316918209452414,0.2862218560738345,0.004032461269015872,0.21119985867642102,0.16124982256660986,0.2611037908966371,15.931397831871696,0.13316918209452414,True,0.0040324612690158705,False,0.15460974400770425,False
0.18035606324141795,0.25128718305009995,0.18163491970240386,0.19524916396669184,0.04505611561201254,0.19007360567055917,12.803276151163553,0.18035606324141795,True,0.16572354302705214,False,0.04443147283557235,False
0.16978313647161233,0.16738392904627175,0.16084226134080504,0.058896344256856775,0.08765864897475811,0.1612599493654112,13.356071135228625,0.16978313647161233,True,0.1064462916734981,False,0.07940258417124293,False
0.06222933632884949,0.21436240310790602,0.018082876475827632,0.07169642286177604,0.026484935802542468,0.22492807229829598,21.76549103589655,0.06222933632884949,True,0.018082876475827632,True,0.026484935802542468,True
