rmax1,beta1,rmax2,beta2,rmax3,beta3,rmax4,beta4,opt_growth,ropt1,ageless1,ropt2,ageless2,ropt3,ageless3,ropt4,ageless4
0.18283503906214607,0.2010099457849147,0.06836384153738742,0.1962554231612559,0.11636754921198418,0.044840581955925635,0.0038103591314202754,0.18972433288008048,14.579301960999365,0.18283503906214607,True,0.06437459670031961,False,0.07246430375748163,False,0.0038103591314202754,True
0.11891624243792076,0.15614537364711045,0.13817860054027942,0.20566868499752627,0.18882597979441207,0.2405535800294505,0.07573066391806735,0.03547328566722946,10.42294276470568,0.11891624243792076,True,0.12076375456310648,False,0.16658123839547823,False,0.039970422908565575,False
0.13962214715693433,0.09978329017777833,0.188976105958754,0.08493908966685437,0.16316645551926554,0.20639593901624909,0.04090831259476585,0.1448362359121205,10.379103780162858,0.13962214715693433,True,0.12572660556614607,False,0.13949920542949926,False,0.0361823447514658,False
0.1882001983786041,0.16454892975954316,0.12561479118201177,0.01884231377493962,0.0062940044147202865,0.14920095076376827,0.13683539791204155,0.1124209079311956,13.430110665073551,0.1882001983786041,True,0.04632796812310316,False,0.0062940044147202865,True,0.10804826827440117,False
0.10362670403398239,0.18429897523519073,0.11487529659262022,0.1660146282382648,0.11183906824132421,0.11595694963590884,0.019662736958996656,0.09631648842335329,14.722142664851761,0.10362670403398239,True,0.10311496708103035,False,0.0944345518499212,False,0.018969005080226642,False
0.10767790005805229,0.023284158010231554,0.12146731653893018,0.1671684544279873,0.007264756524254569,0.06775904213270066,0.19566465713413422,0.08765203118650207,13.109808568205933,0.10767790005805229,True,0.10487723914451541,False,0.007264756524254569,True,0.13853023247142182,False
0.06402806426006646,0.012633288700162879,0.13867385207222635,0.2899651525831017,0.15672722125811828,0.005908367351695791,0.14520371590663386,0.21206828956838863,13.437914122071147,0.06402806426006646,True,0.12973422049824537,False,0.027017470172770265,False,0.13052589611891624,False
0.17717365979645772,0.15917578668988938,0.03478117380940894,0.032290596834750177,0.1671059593949185,0.005996335772788602,0.03568442927289323,0.19174688118098882,16.233595048857186,0.17717365979645772,True,0.022882047946019578,False,0.03142270941654647,False,0.03531039628170905,False
0.17136985862450171,0.2541907972321284,0.09160246081946519,0.15692286601918623,0.11999469006301283,0.03193301212035869,0.12188881826248942,0.2658244865303434,11.278341969183218,0.17136985862450171,True,0.07906529794173886,False,0.05782960724358702,False,0.11211013012703455,False
0.03393806182572914,0.05144812383531243,0.13390634151816921,0.1730682780820068,0.07473301035442204,0.09583527138556838,0.18164358274954082,0.29015386665070436,12.666026904458265,0.03393806182572914,True,0.11731795761700654,False,0.06050032673484888,False,0.16820359757662243,False
0.04010594218827221,0.11223684065502867,0.0910245428834879,0.17774737705604232,0.0508350802316783,0.26576777849256905,0.04321650832267,0.25738061765038706,18.159955865038707,0.04010594218827221,True,0.08595353998758277,False,0.0508350802316783,True,0.04321650832267,True
0.03816665514274514,0.09211074116126178,0.10479900005694402,0.13460956803255028,0.1855180696992002,0.12155644770871579,0.13686071430778537,0.2612871449569144,11.944635769149498,0.03816665514274514,True,0.08631583399580604,False,0.14284434068101434,False,0.12452608058499207,False
0.09082244449347618,0.29366702019957996,0.11371958607847348,0.2144113080369729,0.15021783162698185,0.1544996701378855,0.1971822092647354,0.015543176425733508,12.356615397513307,0.09082244449347618,True,0.10076847573571728,False,0.12277088691746339,False,0.05471556630729043,False
0.15679707889947583,0.2522406042998478,0.022096066280471432,0.12046513774289135,0.19482644006744035,0.07780176645084386,0.16419006144332562,0.23869862374473153,10.28458034770301,0.15679707889947583,True,0.02017318669089382,False,0.12551987680482043,False,0.14410941017484247,False
0.14893791364675046,0.13360335264232948,0.15558169955340334,0.21413753073637484,0.11216282626535055,0.03623023272360444,0.13591115485470018,0.13029427897934576,10.235598636427719,0.14893791364675046,True,0.13363852781683758,False,0.05371382588154612,False,0.10547565052520355,False
0.10690685072326846,0.06222214613190991,0.044278167694177216,0.19177051523275335,0.14680086680749932,0.28637288271906747,0.1511488618837482,0.176072583931996,11.715494273626767,0.10690685072326846,True,0.04233900395541904,False,0.13747029383716258,False,0.13295101164441392,False
0.14590473716394614,0.09580290399667658,0.138338500780829,0.05126520356171677,0.1309415133522104,0.07212225780675804,0.16060106831442666,0.18820492875399095,10.168875003087402,0.14590473716394614,True,0.07290424400177548,False,0.08082634468782485,False,0.13153296017213637,False
0.0983959868789407,0.07710247254699289,0.1557776792683101,0.006847028929964955,0.181053824790281,0.10054697689642514,0.06634215820462441,0.23137276645768612,13.988479651217904,0.0983959868789407,True,0.02817521155792592,False,0.13443679425950972,False,0.06248284330172625,False
0.15388776668492543,0.26904336616224395,0.01981414863876684,0.16343531186067434,0.07564436427740268,0.09535317441962773,0.05651252984683279,0.29752381115256915,15.792033882304548,0.15388776668492543,True,0.01981414863876684,True,0.06511414875244978,False,0.05640158937885989,False
0.09387812568849696,0.27198163196235065,0.18350055148134828,0.16612609949241042,0.07174260151983723,0.14074175203002393,0.12944041265717451,0.05978087569552832,11.98482486156171,0.09387812568849696,True,0.15117226898399294,False,0.06102350535642374,False,0.08002533029543209,False
0.17267332181842762,0.02536761210818948,0.1509153370730402,0.17890828541140877,0.039347354249503405,0.190678989350523,0.07955851139904581,0.1984764599631012,11.83768082283825,0.17267332181842762,True,0.1339602036897649,False,0.03806750318381687,False,0.0740068237712734,False
0.05949334758988426,0.17972131693260632,0.186178248802675,0.026302520244094924,0.047018733626610194,0.09740929596222886,0.1542680308510021,0.19138853696553115,14.306455421023783,0.05949334758988426,True,0.07559443076279114,False,0.03907522798355083,False,0.13377434290855575,False
0.014718730335005693,0.10179535658474267,0.15623712780332974,0.26437316392514304,0.08745648390423089,0.10740081396577124,0.026986232660352626,0.1816443498216415,16.53413415989084,0.014718730335005693,True,0.14762837587894095,False,0.07551065197211251,False,0.026986232660352626,True
0.12106059694289674,0.10082514549495568,0.0751371633952003,0.17978484299606162,0.09434853527013227,0.09378381295750254,0.17462907617448392,0.11545222201377668,11.956022994747984,0.12106059694289674,True,0.06728295144054208,False,0.07187559469973395,False,0.13398258192451595,False
0.14430746453513588,0.16961018215051343,0.0889205905365793,0.23093524644109656,0.025989611466008172,0.25961608079125487,0.1600464049207302,0.11132407556591578,12.821784962958944,0.14430746453513588,True,0.08337808607341299,False,0.025989611466008172,True,0.12801273035907268,False
0.09557946911981854,0.2534544194576063,0.06331808714680943,0.20881184897750843,0.15933772109214303,0.2715254537557371,0.05270090341682943,0.04894877438780695,14.04907707090664,0.09557946911981854,True,0.06050861256119016,False,0.14950932798030092,False,0.038064682976254864,False
0.020013855183018025,0.2905443491965335,0.027360329469908254,0.0036074892870029715,0.07724954850144664,0.06741205970596885,0.1396030491095332,0.2101486109074957,17.84613518221505,0.020013855183018025,True,0.006248620485474776,False,0.06010272074335631,False,0.12922298439505978,False
0.07965872021412808,0.12141308746058392,0.06547211281540245,0.02095233987004779,0.1272781316316045,0.02784250575284798,0.11336061282324199,0.1700588032099411,15.67385295436026,0.07965872021412808,True,0.029266711342010997,False,0.05916620610214056,False,0.09975984615778202,False
0.020870430748720404,0.19973942641869627,0.045951052501832394,0.2041835185251615,0.15319915775835924,0.15055130120319463,0.1199381279888675,0.22843837560760102,15.000828655286561,0.020870430748720404,True,0.0448059620046747,False,0.13336086848050385,False,0.11197704928078837,False
0.07100378715752834,0.15410277942240214,0.047193411211746805,0.0018358252306443447,0.09885670644573541,0.2800322064575059,0.12211935898245425,0.14039853836671395,16.00611323667346,0.07100378715752834,True,0.005890561056406593,False,0.09538176133026319,False,0.1075141487245489,False
0.14740963279837527,0.0009329173765854545,0.11839009382066813,0.003186867299510396,0.1756601810147254,0.033251631967725646,0.07636335019909411,0.038804412498127196,14.879503905840217,0.14740963279837527,True,0.01324161796037266,False,0.08153369369350043,False,0.04310673498990687,False
0.1780497463728283,0.2623421171002753,0.04557612228412022,0.13563560334596894,0.05948591811469976,0.17844623433528392,0.08156100587333125,0.2800439834898076,13.909276408122624,0.1780497463728283,True,0.042928853029260444,False,0.056749036013612995,False,0.07946190013597768,False
0.03671751132575298,0.12244355033506156,0.17796820284550005,0.2771917098890977,0.1793236127877906,0.2506434240978414,0.10926261557696718,0.12076768642997558,10.51560654260157,0.03671751132575298,True,0.16120976450330476,False,0.16018915134257178,False,0.08744151773553807,False
0.02337019259931525,0.21658679873716047,0.11915786779894111,0.09331558431641661,0.0232989944285948,0.15380931320450364,0.17476798663032211,0.11908190997421214,15.589885440862359,0.02337019259931525,True,0.0926520370449629,False,0.023221766084450875,False,0.14032402792140258,False
0.056320477253602536,0.013968207014691012,0.17166661866037322,0.020293644161256223,0.07923423642747811,0.19608917554533598,0.17594261957153387,0.15327977073599802,13.549749333608679,0.056320477253602536,True,0.059301117787921506,False,0.07148312883562458,False,0.14357923173985815,False
0.10408579108226582,0.15876412455024022,0.08804700344531352,0.14873808693332805,0.17127925547904202,0.14845340288044165,0.015432851451437106,0.06418719762512645,13.957651534079172,0.10408579108226582,True,0.07826943170598682,False,0.14604899609863076,False,0.014108250318035271,False
0.09942906294757119,0.28100656807446495,0.1559174675183119,0.007579842340623944,0.008704469965103974,0.0013151652366189272,0.14428859890676168,0.290986616411992,16.034949942639116,0.09942906294757119,True,0.03448046561221063,False,0.0015886018011143734,False,0.13650702914636859,False
0.0003000029664232568,0.06542363665438063,0.10954847875687702,0.13178347303989804,0.0836269302499958,0.10040994719478857,0.10582524278110886,0.2105425265371658,16.299264788256348,0.0003000029664232568,True,0.09528246634852408,False,0.07035072322244028,False,0.09871129450344289,False
0.000883614282278141,0.25194703372429283,0.07657589699245919,0.23286277053494467,0.026716675719612552,0.08952513887425445,0.007299219085478288,0.10678769184541498,21.626818132549953,0.000883614282278141,True,0.07536140902442229,False,0.026085863931276796,False,0.007299219085478288,True
0.15351953421350142,0.2253314173839823,0.004970728876155164,0.17966360285888416,0.008225514715629514,0.026430791440514485,0.1509823506670846,0.15972533119608381,15.539133678029632,0.15351953421350142,True,0.004970728876155164,True,0.007033044089627013,False,0.13448576269127777,False
0.1152482632205653,0.05475341473146205,0.14642897937442823,0.08574885069002462,0.12277631742707984,0.16546644268410116,0.019783128100867974,0.07027700022443546,13.572150670008872,0.1152482632205653,True,0.10812914534345258,False,0.10718461331150464,False,0.01740691692942525,False
0.10233573147245402,0.2638807523049496,0.17469365065276438,0.15469708576615776,0.19930823542145756,0.08015515339428304,0.009174523994977231,0.19298233245668675,12.035053265481887,0.10233573147245402,True,0.14113667541304342,False,0.13064562887512368,False,0.009174523994977231,True
0.0835482552942941,0.029297187391653063,0.08950995827772727,0.025192010140260138,0.19528026117123407,0.019293346525501926,0.08627022111924525,0.20164277866463476,15.427642765625075,0.0835482552942941,True,0.04021722813643103,False,0.06622974348783969,False,0.07854654921292026,False
0.08252179442730909,0.15502510776840103,0.16274533674357186,0.06638460940611964,0.142649329013368,0.1294008095974176,0.12076277312212724,0.19317052042138952,11.458203246799284,0.08252179442730909,True,0.09906453531522555,False,0.11035771604548286,False,0.10355676181238602,False
0.14239302249364838,0.2377086067182094,0.1795600513768852,0.07507501341420256,0.18022240158239083,0.28175012752196643,0.019119751422478702,0.24845128436992403,10.594850029615154,0.14239302249364838,True,0.11739389661735722,False,0.16265230968672784,False,0.019119751422478702,True
0.14266812729938874,0.0978297789693877,0.13686045728876167,0.049048331183548836,0.09589444077212614,0.031581689548237736,0.023825005997271467,0.10637342926941017,14.898421328982206,0.14266812729938874,True,0.08184545173638488,False,0.049152254016820884,False,0.022226556324060828,False
0.1039628537801489,0.2574215920900211,0.10053521642593477,0.21615504415173867,0.04726166407838052,0.2345440577759837,0.1967975485614593,0.25670217392156713,11.660600326389124,0.1039628537801489,True,0.09313171149963873,False,0.04595975635755049,False,0.18068974831133722,False
0.038471704749841296,0.0890898555805341,0.014835764220033954,0.12958396516545678,0.0501523689589365,0.17674557342767044,0.12687482635035296,0.031158864539863287,19.225474251302423,0.038471704749841296,True,0.014835764220033954,True,0.04856593164648128,False,0.06935478855101872,False
0.054038329241339146,0.21334317277846998,0.10962524707762765,0.20725944052183315,0.17526144529781137,0.291386717677001,0.168733536042644,0.15326471487962673,10.402107889630765,0.054038329241339146,True,0.09750096655673676,False,0.15972941978883032,False,0.13833977008315884,False
0.028480464646503174,0.18848626377897124,0.06234784998931568,0.1285053872372543,0.14215864834005945,0.2617398377853948,0.19612333073411997,0.1628438049023139,12.625250729640383,0.028480464646503174,True,0.054292827901324524,False,0.13099544210302955,False,0.1653475981148248,False
0.07720666895098612,0.23677138645155157,0.000200822691933691,0.08998852080941663,0.15338220140395628,0.2775106627076938,0.16025876239088413,0.11309605698687586,13.719479192783778,0.07720666895098612,True,0.00020082269193369098,False,0.14296185034442788,False,0.12891197430180973,False
0.07416723051503667,0.20240956678359387,0.17925156404685885,0.10530044528999534,0.01254998922297686,0.027495946607527116,0.12509604332642593,0.2966693094563189,13.87167604745667,0.07416723051503667,True,0.13922649837308027,False,0.009116626086123493,False,0.11819735309552598,False
0.10666630931827835,0.0007288517543912932,0.17400087022577507,0.16410698263416804,0.14509913114071626,0.23621435839346752,0.011550399835224873,0.17030252036426766,12.218961681574566,0.10666630931827835,True,0.14940059707824896,False,0.13276487004593013,False,0.011550399835224873,True
0.04733696392637169,0.11963790425387476,0.06554706282661474,0.20652756251005475,0.14315949673971098,0.12513459345928304,0.10382809873089377,0.16537982211116328,14.53422279695963,0.04733696392637169,True,0.062177342750260996,False,0.11955815510383005,False,0.09305746530364609,False
1.7436063281347946e-05,0.19993331003501877,0.1433674659702343,0.2525314267986601,0.1262387398935649,0.16537557065777098,0.16546935686859054,0.01712387351006976,14.810722520633087,1.7436063281347946e-05,True,0.13110566292958914,False,0.10892435474222731,False,0.05464631834005719,False
0.15157593459900426,0.06120789489987397,0.0800102604229378,0.2949877733710458,0.05040053374172377,0.15222658114810875,0.1743581328757386,0.08279942696524477,12.117032704358863,0.15157593459900426,True,0.07646252675205045,False,0.0457954902413301,False,0.12373252897950486,False
0.16113623815056757,0.08740944699653752,0.0944777991652572,0.012399976873349764,0.16127437881040785,0.2654715246694708,0.033113479305076285,0.2145596793554583,13.01717046971547,0.16113623815056757,True,0.030430099620905066,False,0.1494055185271244,False,0.032788137614225873,False
0.15746130207099845,0.1562061800451849,0.04955232569445236,0.12628192983351744,0.18456617826422433,0.25510805077936033,0.14688131974010846,0.10036804431868508,9.724516675059135,0.15746130207099845,True,0.042216212318999274,False,0.16369819479429046,False,0.1074021872820598,False
0.013861397749356064,0.2881865553774237,0.19500024962935925,0.2865438232941975,0.18469983790068784,0.2800975288759463,0.0012582104402116892,0.15379196125082295,13.28207016953483,0.013861397749356064,True,0.18197836868095818,False,0.17231013593762867,False,0.0012582104402116892,True
0.1038299838029147,0.16372520228665913,0.061162562826124825,0.028220532877579932,0.08825460447743994,0.19499752886858998,0.16843802206528138,0.2939645961603647,12.914178212523991,0.1038299838029147,True,0.033289251232872095,False,0.08116021098579873,False,0.15742023295574192,False
0.19618815059304343,0.13543512842068117,0.06907177417585368,0.1122501496523959,0.15314278752871913,0.22110468706305422,0.0862187228803008,0.1690822070543883,10.175227271814146,0.19618815059304343,True,0.05771701358459915,False,0.13738170637392255,False,0.0765993022628821,False
0.027716199262150118,0.28045396961672237,0.1999236986880583,0.09415966975289622,0.11589661394979145,0.2093487590445055,0.09606629626709687,0.1950902253596555,12.888921671390829,0.027716199262150118,True,0.14284944020442567,False,0.10352947299159479,False,0.0858630105571899,False
0.07069010450343821,0.0490021271976731,0.07153487380598166,0.19529331289118732,0.0025680955963017682,0.15658478771876422,0.16682179005942507,0.24977964804390135,15.622146283124932,0.07069010450343821,True,0.06823157579545527,False,0.0025680955963017682,True,0.1566699852075139,False
0.0026182078944639742,0.28522024910026217,0.1097331985083646,0.08721209913578641,0.19432772446417573,0.1031205952085057,0.00900676348708442,0.0999294550760192,16.550715496123207,0.0026182078944639742,True,0.08430721815484987,False,0.14898370605061245,False,0.009006763487084419,False
0.09810601196040229,0.29821506210466897,0.19723229909826348,0.08218832771798985,0.15418186456309363,0.05391540903276823,0.1614868080736066,0.03988733041097319,11.40141276471465,0.09810601196040229,True,0.11780392433374733,False,0.07804646589345376,False,0.06937740597823697,False
0.01802756413430816,0.20766552564151713,0.07366902523442613,0.03216441696588317,0.09332069260180856,0.22097159527686872,0.12330839008908646,0.25068120203259187,16.290292876347344,0.01802756413430816,True,0.04345346279502923,False,0.08811771336395932,False,0.11630683702845439,False
0.060419483940977486,0.26228444596063116,0.011921105869000704,0.14023654774053554,0.18262826241226363,0.23786955220034592,0.05140294172927942,0.24000790602794153,15.798283083129329,0.060419483940977486,True,0.011921105869000703,False,0.1702424057499033,False,0.05082621872571561,False
0.09022364125612287,0.0521700441930879,0.10179470311478651,0.20037035956109486,0.10934017556806229,0.1139957476719118,0.05461926301505967,0.11707280956066145,14.528026665444168,0.09022364125612287,True,0.0942031636762221,False,0.0919871424141113,False,0.04875801669025537,False
0.055585622521698935,0.008470636040807115,0.047923829724451514,0.2907021122885213,0.05465876647456455,0.2595944327578147,0.12776158383132644,0.1361768123121577,16.477276007193385,0.055585622521698935,True,0.047923829724451514,True,0.05423934125321324,False,0.11267433921860677,False
0.10645771380717768,0.2802990535564569,0.0782851398213498,0.11931215059650725,0.032085218155724626,0.21554982795349442,0.17342981733574767,0.2492780796483058,13.392570184403956,0.10645771380717768,True,0.06818546829523459,False,0.032085218155724626,True,0.16068517298060614,False
0.03861091079783481,0.05820355260284324,0.1632161386941937,0.0853096722101687,0.19638307670322994,0.07399682669495893,0.147493470046416,0.031579965958259335,12.88377809669891,0.03861091079783481,True,0.10436356190843783,False,0.11618586557400187,False,0.05903335258840169,False
0.06072116718488294,0.08634536700636962,0.09434967176759003,0.28861146982514735,0.14428748004818595,0.1708079436200655,0.10118158548039559,0.2596363964019475,13.09338098166865,0.06072116718488294,True,0.09060162937927052,False,0.12800046409487886,False,0.096004493385105,False
0.04864240260986991,0.14249450119431084,0.023633473165471704,0.08552660619408718,0.09711005644129712,0.00816384502510387,0.1511346282753359,0.275456899939128,17.128964721954738,0.04864240260986991,True,0.02218462475507781,False,0.026023046085666322,False,0.142968727264508,False
0.14082081045715553,0.08219560032845141,0.12454852751933182,0.03169818745258506,0.1274456817494951,0.24657465593469186,0.10944221814421232,0.20128428714065288,11.44444294870869,0.14082081045715553,True,0.05917711441299177,False,0.11574774482827022,False,0.09733024983489241,False
0.16418774279735823,0.2283696758192136,0.050794197254965194,0.2121344773681576,0.04540341317182978,0.1904577653606053,0.13506859150585082,0.0035510855299395578,16.145389052314357,0.16418774279735823,True,0.0497386781733231,False,0.044388379695378025,False,0.019770658473498744,False
0.1367782493519366,0.21777105538893798,0.0834098979720671,0.1976368231266076,0.12095516867338701,0.08431044120815255,0.11472418974322557,0.03640217402688411,12.919760779265589,0.1367782493519366,True,0.07544564523092126,False,0.08739671499596707,False,0.05934031965039699,False
0.05911741299977071,0.26469459433013576,0.04354160329504578,0.15300307202148664,0.06434425534345133,0.189936624905973,0.050938177641095206,0.019589115778057328,18.851258898336244,0.05911741299977071,True,0.04230855575113924,False,0.06210695633287103,False,0.027097703964627896,False
0.15644310673071804,0.15709360436601302,0.08899816060001577,0.22025969639698223,0.09554870166369384,0.01712614723550159,0.16765088377786916,0.17577154980502024,11.452198825195985,0.15644310673071804,True,0.08129624502408206,False,0.03380905935084809,False,0.1424546064408917,False
0.029402598706574135,0.000598027295667746,0.07307416690745411,0.24471255679713874,0.0970236069764555,0.01306761518547364,0.17284726458733018,0.0555347880777137,16.582343284426145,0.029402598706574135,True,0.06953913904462888,False,0.03065423449302028,False,0.10660066812836116,False
0.0819612092035322,0.09379966277896612,0.043935636602148366,0.08577727496052091,0.19872579930851317,0.05604459913078402,0.04785993816651647,0.0905844008299871,15.389730558092266,0.0819612092035322,True,0.03639857025323963,False,0.1206282183235359,False,0.03978625370602251,False
0.18911194969994963,0.11169452472336594,0.02777402848255188,0.19147312517365114,0.0745272015939966,0.12178449004656798,0.06692046154920368,0.01304089925894422,15.14214761634523,0.18911194969994963,True,0.02777402848255188,True,0.06575489270682344,False,0.02537903169994546,False
0.18333035511928716,0.21427967623450267,0.0425466336661786,0.24804810723492904,0.18156527069464998,0.14230965615626687,0.08057368118829168,0.07320015101312516,11.098966144731993,0.18333035511928716,True,0.04123417838957939,False,0.14745422320092466,False,0.058277671966689704,False
0.1196435229041226,0.21769680065290709,0.12422594035811096,0.06461733289840413,0.14087127758315715,0.15755957913658783,0.04336189690007282,0.22370480247537147,13.00253987313961,0.1196435229041226,True,0.0839817961897456,False,0.12016851947350601,False,0.04197413878457744,False
0.07994936942890593,0.1402668917715625,0.028926457820642862,0.048569885222344365,0.18027731887629808,0.01751552218431039,0.018129708019583884,0.053172536343288224,18.532753330474637,0.07994936942890593,True,0.02269889411490878,False,0.06547497124623068,False,0.015846650208206955,False
0.12589056773615812,0.27707114498627167,0.014685929578109325,0.26763310925719125,0.17245404560315267,0.09245337854894183,0.1026904090418608,0.23606679284671497,13.186061091158534,0.12589056773615812,True,0.014685929578109325,True,0.12900095146103108,False,0.09541989503403275,False
0.0026624486912834944,0.010551260469154729,0.021182541024336962,0.1753889254152879,0.05517555386528423,0.0027647265720535806,0.19037042668484855,0.021946050009388155,20.71631943776007,0.0026624486912834944,True,0.021182541024336962,True,0.008375078694191365,False,0.07905955191412517,False
0.08902304584750739,0.09689906408892121,0.07334691551710128,0.2620529943847945,0.02462893754663735,0.14514295376832229,0.12771391927876855,0.28810455969314214,15.423113072954788,0.08902304584750739,True,0.07177840256040141,False,0.02462893754663735,True,0.12299473211496036,False
0.09103106224611102,0.10833113728168127,0.07738785480388419,0.13454849399309032,0.05894252081201694,0.1842136177309323,0.10492527876676816,0.17749971967568892,15.049164836226904,0.09103106224611102,True,0.06973747237195473,False,0.05627294929026368,False,0.09646574673257895,False
0.14257444558043297,0.04320428422847668,0.07034606381623348,0.18341309162027222,0.07032390570489161,0.08107857125742897,0.05277552046254566,0.29001531412842096,14.94072057977235,0.14257444558043297,True,0.06653132865234776,False,0.05816911629073469,False,0.052582707929198794,False
0.13017428361777855,0.26061155162106864,0.009344164473183633,0.12813662461371994,0.1582313077944101,0.0627853593400389,0.13508977860456206,0.10479057442469758,13.433812030529285,0.13017428361777855,True,0.009344164473183633,True,0.10059037820887298,False,0.10349021974168492,False
0.07557924905621967,0.2292739967665664,0.027910812770795185,0.28948682473731,0.0849364702342717,0.0426843619244804,0.005178683048373204,0.08315320499414444,19.60165974407783,0.07557924905621967,True,0.027910812770795185,True,0.05799386033789386,False,0.005178683048373203,False
0.11742061298786068,0.2460587036499402,0.11795936481921421,0.1713693794304517,0.048857294509206194,0.10029098633657793,0.006125658815858948,0.19866270894187302,16.29305895877139,0.11742061298786068,True,0.10798011899671851,False,0.0439610436652557,False,0.006125658815858947,False
0.1706545652363653,0.11914332244303295,0.0159582856626771,0.05745782366815589,0.14613857964034987,0.198777509509109,0.13338051587126745,0.1621138574440537,11.321338644688007,0.1706545652363653,True,0.013681062743092755,False,0.1301898702580369,False,0.11554207960561165,False
0.19568591188106962,0.22070094387222064,0.18279721427761544,0.29374461193268914,0.14527444016409966,0.07197887350492421,0.09482013313435249,0.17275277592953087,7.887032161479103,0.19568591188106962,True,0.1617107394960487,False,0.08928077665560094,False,0.07909064543376709,False
0.15990080395137288,0.020037237798819687,0.11876455751355096,0.20706962220505332,0.06943608271134276,0.1422671638249763,0.11935029981137989,0.08160386991886355,11.590933914653203,0.15990080395137288,True,0.10666484762960166,False,0.060709673552957026,False,0.0870837213897295,False
0.1843923982506309,0.1215314872115482,0.1657740965168169,0.20212871843575042,0.13472814922985915,0.2414121881328238,0.17755199341645722,0.24413137820976966,6.21588372485737,0.1843923982506309,True,0.13588641195863285,False,0.11565617814472336,False,0.1506180206181138,False
0.16807600803044762,0.13836797452281038,0.17381693556666497,0.04205856028926483,0.1526775720099692,0.2120875251213003,0.061291584637276325,0.27748038305203265,10.334852334571881,0.16807600803044762,True,0.08622902197887108,False,0.13184554491407363,False,0.057856685149340586,False
