rmax1,beta1,opt_growth,ropt1,ageless1
0.05674834407633636,0.07251463651824974,23.321769747713308,0.05674834407633636,True
0.1417310304673173,0.08859921617479301,20.745073597804627,0.13250124983941747,False
0.14726807352354324,0.157654967044775,20.51076370856951,0.14726807352354324,True
0.17385300896789777,0.2142438190183238,19.68859059239178,0.17385300896789777,True
0.1398618017967017,0.18950573004771806,20.74011088321378,0.1398618017967017,True
0.13435672109142502,0.23551382280569017,20.910665469107496,0.13435672109142502,True
0.09712726898165672,0.1168356058174711,22.065801117039108,0.09712726898165672,True
0.12165469486092749,0.159517402845631,21.30444697087824,0.12165469486092749,True
0.11012899416369583,0.2995653378107968,21.662060551161538,0.11012899416369583,True
0.074041292925591,0.13461474360194745,22.78350720154534,0.074041292925591,True
0.049937152724541835,0.2760636750306009,23.533922196939375,0.049937152724541835,True
0.028208825272280757,0.024621951329893754,24.211485886755234,0.02784632527228076,False
0.14820438350588236,0.002995487116380669,23.584502447507436,0.030472956460401247,False
0.17297368502432714,0.019303126527543492,21.350077645373432,0.09074053068807461,False
0.15308521976084527,0.15682862832586297,20.33090727016319,0.15267271976084532,False
0.10977659514495361,0.0251936349470377,22.219323495954107,0.07468026215733793,False
0.10063753895986914,0.058860553477487525,22.018989601899637,0.09183044382285273,False
0.17603521362711236,1.392513964330009e-05,24.98624103829312,0.0017343749999999786,False
0.1882798354594344,0.24813084844574296,19.24316236596526,0.1882798354594344,True
0.05822978530855478,0.2741787737231549,23.275637157642475,0.05822978530855478,True
0.0021204849251872685,0.22362181091378738,25.025473598326656,0.0021204849251872685,True
0.015428387157085355,0.08473643264979693,24.609990727523634,0.015428387157085355,True
0.18349433762301692,0.22520988218226232,19.39085460185292,0.18349433762301692,True
0.036407892175750314,0.2402842888056093,23.955563235459046,0.036407892175750314,True
0.08827003102618071,0.2234363465694688,22.34103702551263,0.08827003102618071,True
0.0780169554743622,0.28179553765113563,22.659837729956575,0.0780169554743622,True
0.18420533037976186,0.044106021565646726,20.123069234321754,0.13482713605433172,False
0.15912557297300847,0.08705415020244187,20.257860312799405,0.14562863784194752,False
0.1468074264789171,0.14495129271416446,20.525763505692627,0.14598867647891717,False
0.1672160952219009,0.15979514680797055,19.89664924334524,0.16552859522190153,False
0.12571283588570037,0.01711118938961136,22.248285103978716,0.06919308477955337,False
0.1584677691671406,0.11868273872330623,20.19269966972235,0.15264037396485042,False
0.11533809734915147,0.15208878229260808,21.500400497859882,0.11533809734915147,True
0.15199068414585376,0.15673708090976352,20.364691037802494,0.1516906841458538,False
0.05044613086202633,0.2136589026363225,23.51806593963749,0.05044613086202633,True
0.027945299173131075,0.13283220421438563,24.219456683627364,0.027945299173131075,True
0.04119497024481398,0.21316981932265835,23.806337911526377,0.04119497024481398,True
0.0321135124593558,0.2183814055630127,24.089462392127786,0.0321135124593558,True
0.08775244095284336,0.06905939879442671,22.366511626749602,0.08477404048927176,False
0.036841023581612814,0.03932716080478727,23.94205985676418,0.036841023581612814,True
0.15204575724058578,0.14264016414680977,20.365810313526993,0.15037700724058595,False
0.12013013714054223,0.12496415419140253,21.351734037415646,0.12013013714054223,True
0.13988429009577566,0.19326245200827896,20.739414306676277,0.13988429009577566,True
0.04705776121506309,0.1182234554881801,23.62363265310616,0.04705776121506309,True
0.10075005554269283,0.12609378195865684,21.953268904086855,0.10075005554269283,True
0.1910324345770678,0.016431886341860352,21.300953864669385,0.0895684221630369,False
0.03305510942369434,0.1588015117623469,24.060100702265228,0.03305510942369434,True
0.16791989273050406,0.17731283153907001,19.872003609400565,0.16766364273050405,False
0.029521506643112084,0.2595770763391966,24.170296077789935,0.029521506643112084,True
0.061485877415481775,0.2893137140945355,23.174255028055374,0.061485877415481775,True
0.07138572199562018,0.0846662817616469,22.866129443551145,0.07138572199562018,True
0.016371066805332395,0.10259592888249783,24.58056997078763,0.016371066805332395,True
0.09929684946842642,0.13584293037485878,21.998405723906377,0.09929684946842642,True
0.11463278186662967,0.051060530860433516,21.685928049457083,0.09837419611580916,False
0.0250991759292108,0.1785016316288034,24.30823512929205,0.0250991759292108,True
0.0067670134035112866,0.19974902963081856,24.880374485770815,0.0067670134035112866,True
0.19680027997678173,0.173869869857322,18.99258743484638,0.19317376600093275,False
0.1384595050223527,0.05931062389345587,20.990108730937195,0.11900516910743554,False
0.1673495247545906,0.074407334589738,20.10552727175977,0.14677530373228093,False
0.11663765091340202,0.28238743787796816,21.460078827618318,0.11663765091340202,True
0.1360812232512953,0.1516123083090714,20.857230810976077,0.1360812232512953,True
0.16778827112203057,0.29183311839441956,19.87599820714584,0.16778827112203057,True
0.12673758979382246,0.23082577332071044,21.14682743986554,0.12673758979382246,True
0.18519487323095926,0.1060195644125136,19.449817642348428,0.17172678842348155,False
0.18491831059388855,0.07692305458494116,19.62069847516583,0.16046218486220484,False
0.1343146566117427,0.24281688500184218,20.911968943460025,0.1343146566117427,True
0.07147388696805693,0.2302212593386089,22.863386175444862,0.07147388696805693,True
0.1548658628981906,0.17655618484311436,20.275618417150465,0.1548658628981906,True
0.19165344678405077,0.18635451076548457,19.142805147145896,0.18975344678405148,False
0.16587356509388942,0.0527619320783888,20.37630834512341,0.13253383846690794,False
0.0618489509302754,0.016704158922981212,23.445372993435313,0.04202954623821381,False
0.19207559747910843,0.0030271618050124864,23.313810899612225,0.03599815092572194,False
0.1133375151096839,0.2700359521071204,21.562480151509025,0.1133375151096839,True
0.12225010899126149,0.2202828706165909,21.285980418075354,0.12225010899126149,True
0.03564394646173229,0.002226380432308117,24.5469190006289,0.010923328965606844,False
0.14553724902785656,0.007495765558302248,22.806181655358248,0.05010644670653705,False
0.17547688737194894,0.07680251585966592,19.871233622387575,0.15371350914402593,False
0.04193784621569527,0.20413407866001054,23.783184043778537,0.04193784621569527,True
0.13563345674971072,0.041328541643561006,21.283898866014937,0.10499077767859386,False
0.17192367027288627,0.18032881710531784,19.748394435362883,0.17151117027288634,False
0.16238622615155102,0.2680295844671706,20.04300479247392,0.16238622615155102,True
0.1272511317057216,0.1443673026062952,21.130905727020387,0.1272511317057216,True
0.17914814541107904,0.28163251528767785,19.52504069345686,0.17914814541107904,True
0.08366900084145132,0.17738484968706444,22.484072852319763,0.08366900084145132,True
0.1010272753570021,0.20223393763401049,21.94465889301558,0.1010272753570021,True
0.11675672069363928,0.0005403443776886024,24.540774755406513,0.0099609375,False
0.12142151003872174,0.037744114074771885,21.680231167675867,0.09364833786135886,False
0.04326167790249181,0.06783372040122375,23.74192533454247,0.04326167790249181,True
0.12229011158370738,0.2775578674276845,21.284739779508808,0.12229011158370738,True
0.1764390731895148,0.10558077610106097,19.69983295133688,0.16462590797008114,False
0.04481250898247154,0.05570537709187448,23.693595718933512,0.04481250898247154,True
0.1663645132778633,0.2637420945253773,19.92000732329504,0.1663645132778633,True
0.11245431299573634,0.22569384222867545,21.58988927911769,0.11245431299573634,True
0.10878854448351466,0.1343342865957218,21.703669381894525,0.10878854448351466,True
0.09024189165430346,0.0437368923305489,22.389097194103506,0.07809923966260747,False
0.0.02112149849970112,0.2728243392458858,24.43233173829848,0.02112149849970112,True
0.08894671212399974,0.23850382347821583,22.320003956935878,0.08894671212399974,True
0.09689255945678495,0.03237993487913701,22.348459514135943,0.07499828951814014,False
0.06113983321502105,0.0764876823868865,23.185028609506173,0.06113983321502105,True
0.054241212065627376,0.08623686481592728,23.399851520591497,0.054241212065627376,True
0.051109147045514204,0.1506156727324302,23.497411590154435,0.051109147045514204,True
0.06046736361152997,0.04377168812537601,23.21888779443615,0.057132661639509676,False
0.1260985876892743,0.05570483104422674,21.345477374379396,0.1086291687439206,False
0.1743256064233345,0.1740444352161879,19.675446366555466,0.17316310642333463,False
0.16465648450447914,0.15280677475049032,19.977274450187437,0.16256273450447967,False
0.18282193050326978,0.09817815405095692,19.54749514551424,0.16752658482368893,False
0.021790244583172302,0.2577663551438316,24.411466252975863,0.021790244583172302,True
0.06361799703027023,0.10076266919739178,23.1078793310178,0.06361799703027023,True
0.12468323196540074,0.2919175364636072,21.210525926339475,0.12468323196540074,True
0.04231424255591721,0.22011452360577985,23.771452924726177,0.04231424255591721,True
0.19404590276169636,0.18766779095484162,19.069519460459457,0.19201465276169716,False
0.13702426352721644,0.08854817124120623,20.880732654357573,0.12874663360488153,False
0.13549060971976143,0.0504087194968388,21.15641783439592,0.11177164874306035,False
0.009764420232665938,0.07957167395022696,24.786790718086834,0.009764420232665938,True
0.006341100405577075,0.021932759219258163,24.893673280729402,0.006341100405577075,True
0.007050059317677,0.1721990376578368,24.871536755687455,0.007050059317677,True
0.004316337709218864,0.2160078340249515,24.956898678165715,0.004316337709218864,True
0.08047207637762556,0.0016937056732344265,24.303986459268703,0.015224577812901118,False
0.15369675324482676,0.1667694215132996,20.311792525905613,0.15369675324482676,True
0.062447317591154426,0.16744560436028993,23.144323116298104,0.062447317591154426,True
0.03272421549056784,0.01798546970726746,24.104484377853414,0.0278614780564724,False
0.004860262842751274,0.052354098201475185,24.939913415350627,0.004860262842751274,True
0.05161661852065805,0.17183262762443027,23.481603301468127,0.05161661852065805,True
0.014483627501194616,0.29032886806281083,24.63947779998491,0.014483627501194616,True
0.016110233023052138,0.20337483866908954,24.588710377245256,0.016110233023052138,True
0.024141366597298687,0.1826140905597374,24.338114791048227,0.024141366597298687,True
0.03783358916193029,0.2522169109250502,23.91111664295256,0.03783358916193029,True
0.037946303062758036,0.002873559400898547,24.460157051970583,0.012976250630341581,False
0.12823831430796512,0.25950031088432196,21.10030100546101,0.12823831430796512,True
0.13918235043740745,0.19679908970176765,20.761157474707566,0.13918235043740745,True
0.04714557073025842,0.19917994462996114,23.620896644745095,0.04714557073025842,True
0.19774339448346318,0.17895702421328394,18.96115092563993,0.19452464448346266,False
0.1772739771433235,0.08755994744103407,19.753060175754683,0.1595990781699063,False
0.1770466329014106,0.14029892261632976,19.61317921990346,0.17184187684199909,False
0.15976391171955676,0.13249537243725534,20.138123947593954,0.15586453102871817,False
0.17946344407176543,0.17105093411893388,19.51928460419198,0.17749469407176555,False
0.19373790348677739,0.16290043108132085,19.092560013076817,0.18926541603787567,False
0.006049052543570726,0.017325926067346935,24.902792403629416,0.006049052543570726,True
0.011009230278970961,0.014029430616466904,24.74792985796669,0.011009230278970961,True
0.012837663679309323,0.1823942294689002,24.690853623651257,0.012837663679309323,True
0.10024291393898403,0.21047690123971985,21.969020324076354,0.10024291393898403,True
0.10263074282372593,0.25131025188210343,21.8948607576096,0.10263074282372593,True
0.1962894792914326,0.10893783381259677,19.126263684990626,0.18133449518840097,False
0.16030412074663375,0.10420196249942328,20.1670523592513,0.15127196474910698,False
0.032336410174706905,0.2020384588765878,24.08251167113327,0.032336410174706905,True
0.08754382962592802,0.12298406774094144,22.36361030521741,0.08754382962592802,True
0.14689860488419224,0.1847225807916506,20.522201904994578,0.14689860488419224,True
0.10114631767932061,0.24781312274680845,21.94096167334867,0.10114631767932061,True
0.11071139733830487,0.01566268548959405,22.577274473572544,0.060901355369981175,False
0.18431064423013901,0.05221900816742946,19.947718928402033,0.14308300479752967,False
0.10145798922088561,0.03318110507577733,22.22745502362547,0.0782837560984094,False
0.11677495444846549,0.03932121299872408,21.765332231655925,0.09220447196202533,False
0.15075826151150007,0.09922402889315353,20.455849070323413,0.14237552790935823,False
0.1822680195411813,0.16114445556968887,19.438935412543774,0.1789843151067646,False
0.18085728810161067,0.14878671844606142,19.49075694430292,0.17629012949414302,False
0.00526157894694561,0.15904437238312244,24.927381723252317,0.00526157894694561,True
0.18819670931065804,0.21455183714477613,19.245727327041866,0.18819670931065804,True
0.12099427889396547,0.19403769000034388,21.324930421463968,0.12099427889396547,True
0.022152126345467954,0.08022755953791624,24.400175511096343,0.022152126345467954,True
0.13644309344558403,0.16128157103755586,20.84601890766006,0.13644309344558403,True
0.12346194193774128,0.2073650231269991,21.248398214502654,0.12346194193774128,True
0.051830097065819876,0.2534049951987741,23.47495334629688,0.051830097065819876,True
0.06105240489120913,0.02493151767356892,23.317906847987764,0.04867255383055637,False
0.06675185084014265,0.02952515712958893,23.124256399571863,0.05507025093168374,False
0.06747764453588419,0.052380937952027994,22.995640814071454,0.06487135090764888,False
0.1275054828365481,0.1083895334657831,21.130433356788654,0.12478305272925552,False
0.09973519558334872,0.2815267602734591,21.9847901750527,0.09973519558334872,True
0.0982503297846151,0.13882645983219732,22.030913418565213,0.0982503297846151,True
0.11862267466224699,0.11740673424242505,21.398599445762585,0.118322674662247,False
0.06098760073524729,0.01198901017083421,23.60714844746483,0.03594519190384207,False
0.07792845420037733,0.04452886674353641,22.718817519166976,0.0699680623302292,False
0.03887899643334526,0.06733307542120766,23.87852787152753,0.03887899643334526,True
0.1430065274435052,0.23297406730466522,20.642713985057984,0.1430065274435052,True
0.005444178678585739,0.04989459514336032,24.92167985643149,0.005444178678585739,True
0.02385016607575024,0.23783870296274928,24.347199327092,0.02385016607575024,True
0.18416585659538015,0.09636654896103615,19.518253156224194,0.16797261485718157,False
0.0003896883113336378,0.20263412571572012,25.079530287001873,0.0003896883113336378,True
0.05275472348042408,0.11131063114265308,23.44615172333094,0.05275472348042408,True
0.1029015484669851,0.11767688595032641,21.88645098684718,0.1029015484669851,True
0.12433970285516474,0.2853203440688464,21.221178461863463,0.12433970285516474,True
0.13604474033003383,0.19926228079854427,20.858361185609205,0.13604474033003383,True
0.19401276470708667,0.014631611383057555,21.425859439827477,0.0853787128031691,False
0.15460374311590647,0.03969460874963565,20.882260200338436,0.11411445893450002,False
0.18830526415322638,0.16986022314657265,19.251415458333934,0.18523651415322734,False
0.03218000500286069,0.22658851893502072,24.0873889162984,0.03218000500286069,True
0.10205165593247402,0.2664745953731755,21.912844588172817,0.10205165593247402,True
0.10292650559690601,0.23932329741900402,21.88567595972612,0.10292650559690601,True
0.09693329765937742,0.16736330948092404,22.071827058566786,0.09693329765937742,True
0.12523480971180095,0.22829248670060004,21.193422520253904,0.12523480971180095,True
0.0515279477800466,0.23601562165165457,23.484365459251332,0.0515279477800466,True
0.199038959262401,0.09848620053979215,19.097269982043187,0.18007678683564693,False
0.015693245224285064,0.21421591222240635,24.60172444349849,0.015693245224285064,True
0.14021844551331183,0.21788216608344513,20.729063956079507,0.14021844551331183,True
0.15109602681709167,0.10228592125222355,20.438904915356314,0.14334157934738256,False
0.11279683742211205,0.15803110492648056,21.579259247446,0.11279683742211205,True
0.15772731636971124,0.23073674419227275,20.187094263463294,0.15772731636971124,True
0.14883731000493006,0.20086530717004852,20.46218603496997,0.14883731000493006,True
0.09326272307440231,0.1062928045000055,22.18587172275891,0.09326272307440231,True
0.15009670726962138,0.0012754753123570845,24.103551144692418,0.018833430035893887,False
0.12416095558999161,0.12438045768079052,21.226781694624474,0.12393595558999161,False
0.1645069548348157,0.04671379838697414,20.51142092479543,0.12655277476390114,False
0.19222524494701201,0.19858619433692928,19.122530231027394,0.19123149494701214,False
0.00879485322814381,0.140428228056173,24.817060615706435,0.00879485322814381,True
0.02095332771698568,0.025100792596865706,24.437578931766918,0.02095332771698568,True
0.0206176786533255,0.13426023083817182,24.448051846307475,0.0206176786533255,True
0.1466074117448293,0.22011741974537236,20.531217032386774,0.1466074117448293,True
0.10420829612744675,0.23158541221359852,21.84587250298876,0.10420829612744675,True
0.0733167993655341,0.16556723246352953,22.806046928452812,0.0733167993655341,True
0.05640252710522402,0.137647315722839,23.332539165697238,0.05640252710522402,True
0.14708124399730246,0.1476107244355851,20.51694068731561,0.1464874939973025,False
0.043859393589344896,0.24260504086083848,23.723297824788077,0.043859393589344896,True
0.14334177485150884,0.10591905920298601,20.659675365888432,0.13768448261798377,False
0.05695395411693468,0.09286914977118454,23.315366748303585,0.05695395411693468,True
0.1967314425946841,0.13975973552306903,19.03215024726637,0.1885683662517894,False
0.0037593643994604277,0.20282162395378767,24.97429186560716,0.0037593643994604277,True
0.17752875953084657,0.24489102564804607,19.57505075267293,0.17752875953084657,True
0.01134366802936348,0.1328193272586083,24.737489687192866,0.01134366802936348,True
0.10412419507900833,0.2945709566574972,21.84848399160234,0.10412419507900833,True
0.1438127770331452,0.17904342689857639,20.617746862561667,0.1438127770331452,True
0.1767265219276368,0.15753481245828896,19.608595815257807,0.1737077719276365,False
0.030262974650687252,0.06589551652229171,24.14717170655017,0.030262974650687252,True
0.19150350967188662,0.11316640550304355,19.24662407169597,0.17867454764806356,False
0.18318048698945052,0.058619272995274425,19.869226652665077,0.14777409781715348,False
0.04320358221964754,0.194971128476192,23.743735889741316,0.04320358221964754,True
0.05104037400388664,0.03346374998159341,23.520896644763855,0.04681462812558326,False
0.11978326977628345,0.22759143570199686,21.362493484308157,0.11978326977628345,True
0.10461413481674085,0.1759841084220253,21.83327068492764,0.10461413481674085,True
0.1736852249633239,0.26752714815569373,19.693774073196277,0.1736852249633239,True
0.03211528587217326,0.057636792544895406,24.08940709066546,0.03211528587217326,True
0.12232029006055668,0.1854100647909421,21.283803827888583,0.12232029006055668,True
0.1427680356516901,0.05670591395581632,20.90255779440166,0.1204669091155667,False
0.053025430740309486,0.278355788877651,23.437719617783266,0.053025430740309486,True
0.1865452081465591,0.06751773798756353,19.670675749198,0.15619122403370506,False
0.1245346079726944,0.28700572053190015,21.215134594271202,0.1245346079726944,True
0.044732908291657235,0.15564789414630414,23.696076270289193,0.044732908291657235,True
0.19477960820034046,0.18046193535660449,19.050075109702092,0.19202960820034076,False
0.058233134284363865,0.14379928442731935,23.275532873784837,0.058233134284363865,True
0.1749305044381897,0.274306079812305,19.655304393811377,0.1749305044381897,True
0.0014578310906256384,0.14453535970476253,25.04616924062717,0.0014578310906256384,True
0.07074189295122253,0.12151788073487682,22.8861627277204,0.07074189295122253,True
